Country|Name|lat|lng|Altitude
United States|New York City|40.7142691|-74.0059738|2.0
	SUNY COLLEGE AT CORTLAND	42.599001	-76.187797
	SUFFOLK COMMUNITY COLLEGE, AMMERMAN CAMPUS LIBRARY	40.7971657	-73.2724876
	NYS COLLEGE OF CERAMICS AT ALFRED UNIVERSITY	42.2532773	-77.7875935
	SOUTHERN WESTCHESTER BOCES SCHOOL LIBRARY SYSTEM	41.021687	-73.6854432
	FARMINGDALE STATE COLLEGE	40.7529512	-73.4267093
	BROOME TIOGA BOCES	42.129196	-75.9333803
	SUNY COLLEGE AT GENESEO	42.796092	-77.8237029
	HAMILTON COLLEGE	43.0524261	-75.4057949
	GENESEE COMMUNITY COLLEGE	43.0169369	-78.1378683
	DYOUVILLE COLLEGE	42.9025804	-78.8908267
	ERIE COMMUNITY COLLEGE NORTH CAMPUS	42.960164	-78.723607
	FULTON-MONTGOMERY COMMUNITY COLLEGE	42.9831	-74.2932021
	MEDAILLE COLLEGE	42.928608	-78.8559545
	KINGSBOROUGH COMMUNITY COLLEGE	40.5786362	-73.9345287
	HILBERT COLLEGE	42.7536002	-78.8214343
	JAMESTOWN COMMUNITY COLLEGE	42.1159682	-79.2200873
	CORNING MUSEUM OF GLASS/RAKOW RESEARCH LIBRARY	42.1494936	-77.0567824
	NEW YORK UNIVERSITY LAW SCHOOL LIBRARY	40.7304426	-73.9992674
	DEACONESS BILLINGS CLINIC	45.7894434	-108.512958
	YOUNGSTOWN STATE UNIVERSITY	41.10626	-80.6477
	BOCES, ST LAWRENCE-LEWIS SCHOOL LIBRARY SYSTEM	44.5949745	-75.181507
	SUNY OSWEGO	43.4514291	-76.5443166
	NEW YORK UNIVERSITY, BERN DIBNER LIBRARY	40.6946976	-73.9856659
	SUNY COLLEGE AT PLATTSBURGH	44.692543	-73.466962
	ROCHESTER PUBLIC LIBRARY	44.021763	-92.46081
	RENSSELAER POLYTECHNIC INSTITUTE	42.730172	-73.678803
	SOUTH CENTRAL REGIONAL LIBRARY COUNCIL	42.4398483	-76.4993919
	NATIONAL BASEBALL HALL OF FAME	42.6999368	-74.9232137
	OUR LADY OF LOURDES MEMORIAL HOSPITAL	42.0916462	-75.9358
	OTSEGO - NORTHERN CATSKILLS BOCES	42.3692932	-74.5092394
	WELLS COLLEGE	42.7443796	-76.6973136
	NEW YORK STATE HISTORICAL ASSOCIATION	42.716955	-74.928452
	SUNY INSTITUTE OF TECHNOLOGY	43.1355755	-75.2298915
	BASSETT MEDICAL CENTER	42.696016	-74.923186
	BROOME COUNTY PUBLIC LIBRARY	42.1003892	-75.906855
	YALE UNIVERSITY LIBRARY	41.3087515	-72.9318773
	ONONDAGA LIBRARY SYSTEM	43.0458397	-76.1520579
	UNITED STATES MILITARY ACADEMY AT WEST POINT	41.3918372	-73.9625033
	MONTANA STATE UNIVERSITY/NORTHERN	48.5408648	-109.6880953
	FOUR COUNTY LIBRARY SYSTEM	42.089831	-75.9498301
	ALBERT EINSTEIN COLLEGE OF MEDICINE	40.8521451	-73.8443938
	YESHIVA UNIVERSITY	40.8505995	-73.9293271
	ALBANY LAW SCHOOL	42.651343	-73.776883
	TWIN RIVERS CORRECTIONS CENTER	45.9234775	-119.2583252
	TACOMA COMMUNITY COLLEGE	47.2465435	-122.5216681
	WESTERN STATE HOSPITAL	47.17866	-122.5650751
	DANIEL BOONE REGIONAL LIBRARY	38.95124	-92.339283
	ST. LOUIS COUNTY LIBRARY	38.6301102	-90.4048177
	SUNY COLLEGE OF TECHNOLOGY AT ALFRED	42.2552377	-77.7946533
	BROOKLYN LAW SCHOOL LIBRARY	40.6918663	-73.9896878
	SUNY COLLEGE AT ONEONTA	42.4710197	-75.0635578
	COLUMBIA UNIVERSITY, HEALTH SCIENCES LIBRARY	40.8426079	-73.942509
	SUNY CANTON	44.602382	-75.183458
	COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK	40.8075355	-73.9625727
	CAZENOVIA COLLEGE	42.9320977	-75.8541481
	CORNING COMMUNITY COLLEGE	42.117514	-77.072342
	HOBART & WILLIAM SMITH COLLEGE	42.8581166	-76.9852164
	CUNY GRADUATE CENTER	40.748449	-73.9834916
	HOSTOS COMMUNITY COLLEGE-CUNY	40.8178245	-73.9281987
	SARA HIGHTOWER REGIONAL LIBRARY	34.258237	-85.169044
	HOFSTRA UNIV LAW SCHOOL LIBRARY	40.7119597	-73.5995078
	HUNTER COLLEGE	40.7682912	-73.9644936
	HOFSTRA UNIVERSITY	40.716792	-73.5994041
	THE JUILLIARD SCHOOL	40.7737587	-73.9828286
	KEUKA COLLEGE	42.6151505	-77.0905414
	COASTAL CAROLINA UNIVERSITY	33.7949658	-79.01173
	SUNY COLLEGE AT NEW PALTZ	41.7390054	-74.0851655
	MANHATTAN COLLEGE	40.8899623	-73.9010623
	SUNY MARITIME COLLEGE LIBRARY	40.8057131	-73.7915481
	MANHATTAN SCHOOL OF MUSIC	40.8123504	-73.9613218
	NEW YORK LAW SCHOOL	40.717982	-74.006988
	NIOGA LIBRARY SYSTEM	43.222864	-78.670003
	NORTH COUNTRY COMMUNITY COLLEGE	44.3188396	-74.1211266
	THE NEW YORK SOCIETY LIBRARY	40.77634	-73.96144
	NEW YORK INSTITUTE OF TECHNOLOGY	40.7696926	-73.9825863
	SUNY COLLEGE AT OLD WESTBURY	40.7992391	-73.5738915
	SUNY COLLEGE AT PURCHASE	41.0470389	-73.7004189
	QUEENSBOROUGH COMMUNITY COLLEGE	40.7554539	-73.7574316
	NYC HEALTH AND HOSPITALS QUEENS LIBRARY	40.7174553	-73.8043343
	SUNY COLLEGE AT POTSDAM	44.6643102	-74.9761059
	QUEENS BOROUGH PUBLIC LIBRARY	40.7078838	-73.7947153
	SCOTT COMMUNITY COLLEGE, IOWA	41.5475463	-90.4684046
	VITERBO UNIVERSITY	43.8031114	-91.2445494
	SAGE COLLEGE	42.6514661	-73.7825767
	SAINT JOHNS UNIVERSITY	40.7220627	-73.7942112
	ST. JOHNS UNIVERSITY SCHOOL OF LAW	40.7216882	-73.7919162
	TOURO LAW CENTER	40.76219	-73.187972
	MID-YORK LIBRARY SYSTEM	43.094718	-75.256316
	MADISON ONEIDA BOCES SCHOOL LIBRARY SYSTEM	43.1413984	-75.5604633
	BOCES, ONONDAGA, CORTLAND & MADISON	42.5990605	-76.1593569
	ONEIDA/HERKIMER BOCES	43.0938127	-75.3220842
	SAINT JOSEPHS HOSPITAL, HEALTH CENTER LIBRARY	33.4819191	-112.0793604
	FAXTON SAINT LUKES HEALTHCARE MEDICAL LIBRARY	43.0910821	-75.2580789
	MOHAWK VALLEY COMMUNITY COLLEGE	43.077007	-75.218217
	SCHOOL OF VISUAL ARTS LIBRARY	40.7369103	-73.981241
	WAGNER COLLEGE	40.6149796	-74.0944049
	UNION COLLEGE/NEW YORK	42.8177125	-73.9295987
	CITY COLLEGE OF NEW YORK	40.8200471	-73.9492724
	BELLEVUE COMMUNITY COLLEGE	47.5843604	-122.1482167
	FORDHAM LAW SCHOOL LIBRARY	40.7709476	-73.9851325
	NEW YORK UNIVERSITY	40.7295134	-73.9964609
	CAYUGA COUNTY COMMUNITY COLLEGE	42.9438003	-76.5435399

